subject;date;session;block;trials_count;session_type;seq_type;set_num;seq_num;pos_1;pos_2;pos_2_cons;pos_2_inc;RSI;distance;trial_stage
alex;16-12;3;1;47;pdp;gram;5;1;loc_1;loc_5;;;1.0;2214.5228114462843;RT_2
alex;08-12;2;6;8;srt;gram;4;2;loc_5;loc_6;;;1.0;;RSI_1
alex;08-12;2;6;8;srt;gram;4;2;loc_5;loc_6;;;1.0;2548.1818133069146;RT_1
alex;08-12;2;6;8;srt;gram;4;2;loc_5;loc_6;;;1.0;5655.644160557421;RSI_2
alex;08-12;2;6;8;srt;gram;4;2;loc_5;loc_6;;;1.0;4746.531154460055;RT_2
alex;07-12;1;2;22;srt;gram;4;2;loc_5;loc_6;;;1.0;10334.437645042692;RSI_1
alex;07-12;1;2;22;srt;gram;4;2;loc_5;loc_6;;;1.0;887.3046893517908;RT_1
alex;07-12;1;2;22;srt;gram;4;2;loc_5;loc_6;;;1.0;3815.743116245556;RSI_2
alex;07-12;1;2;22;srt;gram;4;2;loc_5;loc_6;;;1.0;1297.7239259216155;RT_2
alex;12-01;3;1;6;pdp;gram;3;3;loc_2;loc_5;;;0.1;;RSI_1
alex;12-01;3;1;6;pdp;gram;3;3;loc_2;loc_5;;;0.1;;RT_1
alex;12-01;3;1;6;pdp;gram;3;3;loc_2;loc_5;;;0.1;1239.5898594056353;RSI_2
alex;12-01;3;1;6;pdp;gram;3;3;loc_2;loc_5;;;0.1;2396.1284359523443;RT_2
alex;08-12;2;7;18;srt;gram;4;1;loc_4;loc_3;;;1.0;;RSI_1
alex;08-12;2;7;18;srt;gram;4;1;loc_4;loc_3;;;1.0;2420.8379185693325;RT_1
alex;08-12;2;7;18;srt;gram;4;1;loc_4;loc_3;;;1.0;7286.368639374146;RSI_2
alex;08-12;2;7;18;srt;gram;4;1;loc_4;loc_3;;;1.0;2721.280688446713;RT_2
alex;20-01;3;1;59;pdp;gram;4;1;loc_4;loc_3;;;1.0;1784.7554582805255;RSI_1
alex;20-01;3;1;59;pdp;gram;4;1;loc_4;loc_3;;;1.0;666.2576160886488;RT_1
alex;20-01;3;1;59;pdp;gram;4;1;loc_4;loc_3;;;1.0;5405.53923727886;RSI_2
alex;20-01;3;1;59;pdp;gram;4;1;loc_4;loc_3;;;1.0;6386.420445490987;RT_2
alex;08-12;2;9;46;srt;gram;4;2;loc_5;loc_6;;;1.0;;RSI_1
alex;08-12;2;9;46;srt;gram;4;2;loc_5;loc_6;;;1.0;392.13128269123223;RT_1
alex;08-12;2;9;46;srt;gram;4;2;loc_5;loc_6;;;1.0;3808.7097154664903;RSI_2
alex;08-12;2;9;46;srt;gram;4;2;loc_5;loc_6;;;1.0;5350.872815759779;RT_2
alex;10-01;1;4;56;srt;gram;3;2;loc_6;loc_3;;;0.1;;RSI_1
alex;10-01;1;4;56;srt;gram;3;2;loc_6;loc_3;;;0.1;;RT_1
alex;10-01;1;4;56;srt;gram;3;2;loc_6;loc_3;;;0.1;457.9393867054505;RSI_2
alex;10-01;1;4;56;srt;gram;3;2;loc_6;loc_3;;;0.1;4552.980814429901;RT_2
alex;16-12;3;5;40;pdp;exclu;5;3;loc_4;;loc_2;loc_6;1.0;3305.2395543367534;RSI_1
alex;16-12;3;5;40;pdp;exclu;5;3;loc_4;;loc_2;loc_6;1.0;2562.7640527072813;RT_1
alex;16-12;3;5;40;pdp;exclu;5;3;loc_4;;loc_2;loc_6;1.0;1777.924872740424;RSI_2
alex;16-12;3;5;40;pdp;exclu;5;3;loc_4;;loc_2;loc_6;1.0;11931.394169180045;RT_2
alex;11-01;2;8;36;srt;viol;3;2;loc_6;loc_5;;;0.1;;RSI_1
alex;11-01;2;8;36;srt;viol;3;2;loc_6;loc_5;;;0.1;1987.2239933199064;RT_1
alex;11-01;2;8;36;srt;viol;3;2;loc_6;loc_5;;;0.1;461.519743361771;RSI_2
alex;11-01;2;8;36;srt;viol;3;2;loc_6;loc_5;;;0.1;3230.4025577084853;RT_2
alex;04-02;3;5;65;pdp;inclu;6;1;loc_2;;loc_1;loc_3;0.1;;RSI_1
alex;04-02;3;5;65;pdp;inclu;6;1;loc_2;;loc_1;loc_3;0.1;;RT_1
alex;04-02;3;5;65;pdp;inclu;6;1;loc_2;;loc_1;loc_3;0.1;959.1319543253725;RSI_2
alex;04-02;3;5;65;pdp;inclu;6;1;loc_2;;loc_1;loc_3;0.1;5111.5316744805805;RT_2
alex;28-11;1;2;27;srt;gram;3;1;loc_4;loc_1;;;0.1;331.85051566611025;RSI_1
alex;28-11;1;2;27;srt;gram;3;1;loc_4;loc_1;;;0.1;4886.940309609481;RT_1
alex;28-11;1;2;27;srt;gram;3;1;loc_4;loc_1;;;0.1;227.84716885840976;RSI_2
alex;28-11;1;2;27;srt;gram;3;1;loc_4;loc_1;;;0.1;2475.2336226087455;RT_2
alex;13-12;1;3;43;srt;gram;5;2;loc_3;loc_6;;;1.0;1708.058867240459;RSI_1
alex;13-12;1;3;43;srt;gram;5;2;loc_3;loc_6;;;1.0;8902.813075212383;RT_1
alex;13-12;1;3;43;srt;gram;5;2;loc_3;loc_6;;;1.0;6540.829661471192;RSI_2
alex;13-12;1;3;43;srt;gram;5;2;loc_3;loc_6;;;1.0;2892.0525632906983;RT_2
alex;19-01;2;8;34;srt;viol;4;3;loc_1;loc_6;;;1.0;1208.6635884361842;RSI_1
alex;19-01;2;8;34;srt;viol;4;3;loc_1;loc_6;;;1.0;1865.7979636428715;RT_1
alex;19-01;2;8;34;srt;viol;4;3;loc_1;loc_6;;;1.0;6345.132541053366;RSI_2
alex;19-01;2;8;34;srt;viol;4;3;loc_1;loc_6;;;1.0;1795.5526146039049;RT_2
alex;22-12;3;5;83;pdp;exclu;6;3;loc_6;;loc_4;loc_1;0.1;;RSI_1
alex;22-12;3;5;83;pdp;exclu;6;3;loc_6;;loc_4;loc_1;0.1;;RT_1
alex;22-12;3;5;83;pdp;exclu;6;3;loc_6;;loc_4;loc_1;0.1;837.314558044326;RSI_2
alex;22-12;3;5;83;pdp;exclu;6;3;loc_6;;loc_4;loc_1;0.1;4653.1380250648035;RT_2
alex;20-01;3;1;9;pdp;gram;4;2;loc_5;loc_6;;;1.0;;RSI_1
alex;20-01;3;1;9;pdp;gram;4;2;loc_5;loc_6;;;1.0;2067.084027679597;RT_1
alex;20-01;3;1;9;pdp;gram;4;2;loc_5;loc_6;;;1.0;8913.180251332231;RSI_2
alex;20-01;3;1;9;pdp;gram;4;2;loc_5;loc_6;;;1.0;4880.6532952426705;RT_2
alex;27-01;3;1;58;pdp;gram;5;2;loc_3;loc_6;;;1.0;724.0444117065978;RSI_1
alex;27-01;3;1;58;pdp;gram;5;2;loc_3;loc_6;;;1.0;10580.468485363752;RT_1
alex;27-01;3;1;58;pdp;gram;5;2;loc_3;loc_6;;;1.0;4679.766567813111;RSI_2
alex;27-01;3;1;58;pdp;gram;5;2;loc_3;loc_6;;;1.0;667.4597895702606;RT_2
alex;21-01;3;1;6;pdp;gram;4;3;loc_1;loc_2;;;1.0;;RSI_1
alex;21-01;3;1;6;pdp;gram;4;3;loc_1;loc_2;;;1.0;7660.365694989967;RT_1
alex;21-01;3;1;6;pdp;gram;4;3;loc_1;loc_2;;;1.0;9902.900272750434;RSI_2
alex;21-01;3;1;6;pdp;gram;4;3;loc_1;loc_2;;;1.0;4529.632325007898;RT_2
alex;19-01;2;10;63;srt;gram;4;1;loc_4;loc_3;;;1.0;1079.6373190586664;RSI_1
alex;19-01;2;10;63;srt;gram;4;1;loc_4;loc_3;;;1.0;2363.9467419540993;RT_1
alex;19-01;2;10;63;srt;gram;4;1;loc_4;loc_3;;;1.0;7976.886119044031;RSI_2
alex;19-01;2;10;63;srt;gram;4;1;loc_4;loc_3;;;1.0;5278.730500030304;RT_2
alex;02-12;3;5;78;pdp;exclu;3;3;loc_2;;loc_5;loc_3;0.1;134.1679499909963;RSI_1
alex;02-12;3;5;78;pdp;exclu;3;3;loc_2;;loc_5;loc_3;0.1;1354.894795238073;RT_1
alex;02-12;3;5;78;pdp;exclu;3;3;loc_2;;loc_5;loc_3;0.1;273.6114848683123;RSI_2
alex;02-12;3;5;78;pdp;exclu;3;3;loc_2;;loc_5;loc_3;0.1;3201.899336434208;RT_2
alex;22-12;3;1;59;pdp;gram;6;2;loc_5;loc_3;;;0.1;158.43033883472827;RSI_1
alex;22-12;3;1;59;pdp;gram;6;2;loc_5;loc_3;;;0.1;3871.28754772964;RT_1
alex;22-12;3;1;59;pdp;gram;6;2;loc_5;loc_3;;;0.1;694.8878211973296;RSI_2
alex;22-12;3;1;59;pdp;gram;6;2;loc_5;loc_3;;;0.1;5697.3821958311955;RT_2
alex;28-11;1;3;40;srt;gram;3;3;loc_2;loc_5;;;0.1;;RSI_1
alex;28-11;1;3;40;srt;gram;3;3;loc_2;loc_5;;;0.1;4438.06165727147;RT_1
alex;28-11;1;3;40;srt;gram;3;3;loc_2;loc_5;;;0.1;2145.8376068621938;RSI_2
alex;28-11;1;3;40;srt;gram;3;3;loc_2;loc_5;;;0.1;2810.9086330310097;RT_2
alex;20-12;1;4;53;srt;gram;6;3;loc_6;loc_4;;;0.1;;RSI_1
alex;20-12;1;4;53;srt;gram;6;3;loc_6;loc_4;;;0.1;;RT_1
alex;20-12;1;4;53;srt;gram;6;3;loc_6;loc_4;;;0.1;725.6271760085665;RSI_2
alex;20-12;1;4;53;srt;gram;6;3;loc_6;loc_4;;;0.1;8425.499311589432;RT_2
alex;10-01;1;3;43;srt;gram;3;2;loc_6;loc_3;;;0.1;;RSI_1
alex;10-01;1;3;43;srt;gram;3;2;loc_6;loc_3;;;0.1;1424.3205835535562;RT_1
alex;10-01;1;3;43;srt;gram;3;2;loc_6;loc_3;;;0.1;113.48110525486715;RSI_2
alex;10-01;1;3;43;srt;gram;3;2;loc_6;loc_3;;;0.1;3018.768602436713;RT_2
alex;19-01;2;9;54;srt;gram;4;2;loc_5;loc_6;;;1.0;4302.138200465202;RSI_1
alex;19-01;2;9;54;srt;gram;4;2;loc_5;loc_6;;;1.0;2287.319079060864;RT_1
alex;19-01;2;9;54;srt;gram;4;2;loc_5;loc_6;;;1.0;5755.613005081041;RSI_2
alex;19-01;2;9;54;srt;gram;4;2;loc_5;loc_6;;;1.0;4127.175357908414;RT_2
alex;21-01;3;5;64;pdp;inclu;4;2;loc_5;;loc_6;loc_2;1.0;1781.4351366280252;RSI_1
alex;21-01;3;5;64;pdp;inclu;4;2;loc_5;;loc_6;loc_2;1.0;0.0;RT_1
alex;21-01;3;5;64;pdp;inclu;4;2;loc_5;;loc_6;loc_2;1.0;6076.657213824288;RSI_2
alex;21-01;3;5;64;pdp;inclu;4;2;loc_5;;loc_6;loc_2;1.0;13923.928947176635;RT_2
alex;07-12;1;3;37;srt;gram;4;3;loc_1;loc_2;;;1.0;;RSI_1
alex;07-12;1;3;37;srt;gram;4;3;loc_1;loc_2;;;1.0;2342.352256633107;RT_1
alex;07-12;1;3;37;srt;gram;4;3;loc_1;loc_2;;;1.0;7173.652961837394;RSI_2
alex;07-12;1;3;37;srt;gram;4;3;loc_1;loc_2;;;1.0;4291.709116030664;RT_2
alex;20-01;3;1;54;pdp;gram;4;2;loc_5;loc_6;;;1.0;1367.5905202298363;RSI_1
alex;20-01;3;1;54;pdp;gram;4;2;loc_5;loc_6;;;1.0;390.60487730424245;RT_1
alex;20-01;3;1;54;pdp;gram;4;2;loc_5;loc_6;;;1.0;2033.4578511988902;RSI_2
alex;20-01;3;1;54;pdp;gram;4;2;loc_5;loc_6;;;1.0;3587.3587340675526;RT_2
alex;12-01;3;1;10;pdp;gram;3;2;loc_6;loc_3;;;0.1;;RSI_1
alex;12-01;3;1;10;pdp;gram;3;2;loc_6;loc_3;;;0.1;;RT_1
alex;12-01;3;1;10;pdp;gram;3;2;loc_6;loc_3;;;0.1;1055.5644307900159;RSI_2
alex;12-01;3;1;10;pdp;gram;3;2;loc_6;loc_3;;;0.1;6129.4464019472;RT_2
alex;08-12;2;6;3;srt;gram;4;2;loc_5;loc_6;;;1.0;7430.407879003864;RSI_1
alex;08-12;2;6;3;srt;gram;4;2;loc_5;loc_6;;;1.0;0.0;RT_1
alex;08-12;2;6;3;srt;gram;4;2;loc_5;loc_6;;;1.0;2249.7695963666783;RSI_2
alex;08-12;2;6;3;srt;gram;4;2;loc_5;loc_6;;;1.0;2343.439869525999;RT_2
alex;21-01;3;5;76;pdp;inclu;4;3;loc_1;;loc_2;loc_6;1.0;1211.8392872635166;RSI_1
alex;21-01;3;5;76;pdp;inclu;4;3;loc_1;;loc_2;loc_6;1.0;3872.9159162897276;RT_1
alex;21-01;3;5;76;pdp;inclu;4;3;loc_1;;loc_2;loc_6;1.0;6033.704569022394;RSI_2
alex;21-01;3;5;76;pdp;inclu;4;3;loc_1;;loc_2;loc_6;1.0;4684.847714860725;RT_2
alex;16-12;3;5;82;pdp;exclu;5;1;loc_1;;loc_5;loc_2;1.0;6389.146152008974;RSI_1
alex;16-12;3;5;82;pdp;exclu;5;1;loc_1;;loc_5;loc_2;1.0;7153.47875562526;RT_1
alex;16-12;3;5;82;pdp;exclu;5;1;loc_1;;loc_5;loc_2;1.0;10347.202700717964;RSI_2
alex;16-12;3;5;82;pdp;exclu;5;1;loc_1;;loc_5;loc_2;1.0;11220.404716356908;RT_2
alex;20-01;3;5;25;pdp;inclu;4;1;loc_4;;loc_3;loc_6;1.0;9124.720712330196;RSI_1
alex;20-01;3;5;25;pdp;inclu;4;1;loc_4;;loc_3;loc_6;1.0;1746.8464451699713;RT_1
alex;20-01;3;5;25;pdp;inclu;4;1;loc_4;;loc_3;loc_6;1.0;3827.214205526353;RSI_2
alex;20-01;3;5;25;pdp;inclu;4;1;loc_4;;loc_3;loc_6;1.0;6983.97759114062;RT_2
alex;11-12;3;5;31;pdp;exclu;4;2;loc_5;;loc_6;loc_3;1.0;2238.377417525251;RSI_1
alex;11-12;3;5;31;pdp;exclu;4;2;loc_5;;loc_6;loc_3;1.0;1008.5145736936937;RT_1
alex;11-12;3;5;31;pdp;exclu;4;2;loc_5;;loc_6;loc_3;1.0;5986.498581215496;RSI_2
alex;11-12;3;5;31;pdp;exclu;4;2;loc_5;;loc_6;loc_3;1.0;19381.644277431675;RT_2
alex;21-12;2;10;66;srt;gram;6;3;loc_6;loc_4;;;0.1;154.7284036477977;RSI_1
alex;21-12;2;10;66;srt;gram;6;3;loc_6;loc_4;;;0.1;3318.0629589884406;RT_1
alex;21-12;2;10;66;srt;gram;6;3;loc_6;loc_4;;;0.1;734.1402480020071;RSI_2
alex;21-12;2;10;66;srt;gram;6;3;loc_6;loc_4;;;0.1;2265.103958460898;RT_2
alex;14-12;2;8;34;srt;viol;5;3;loc_4;loc_6;;;1.0;6038.091914607017;RSI_1
alex;14-12;2;8;34;srt;viol;5;3;loc_4;loc_6;;;1.0;4035.6285673525986;RT_1
alex;14-12;2;8;34;srt;viol;5;3;loc_4;loc_6;;;1.0;6021.321483906815;RSI_2
alex;14-12;2;8;34;srt;viol;5;3;loc_4;loc_6;;;1.0;301.0576979553543;RT_2
alex;13-01;3;5;67;pdp;inclu;3;2;loc_6;;loc_3;loc_1;0.1;136.3072448975334;RSI_1
alex;13-01;3;5;67;pdp;inclu;3;2;loc_6;;loc_3;loc_1;0.1;3769.270886500976;RT_1
alex;13-01;3;5;67;pdp;inclu;3;2;loc_6;;loc_3;loc_1;0.1;223.302632623453;RSI_2
alex;13-01;3;5;67;pdp;inclu;3;2;loc_6;;loc_3;loc_1;0.1;3519.916384805552;RT_2
alex;28-11;1;2;20;srt;gram;3;2;loc_6;loc_3;;;0.1;124.52635906393056;RSI_1
alex;28-11;1;2;20;srt;gram;3;2;loc_6;loc_3;;;0.1;2909.0861203916766;RT_1
alex;28-11;1;2;20;srt;gram;3;2;loc_6;loc_3;;;0.1;1680.268025628948;RSI_2
alex;28-11;1;2;20;srt;gram;3;2;loc_6;loc_3;;;0.1;7535.600518394924;RT_2
alex;21-12;2;7;16;srt;gram;6;3;loc_6;loc_4;;;0.1;49.09468014943579;RSI_1
alex;21-12;2;7;16;srt;gram;6;3;loc_6;loc_4;;;0.1;5258.441257995192;RT_1
alex;21-12;2;7;16;srt;gram;6;3;loc_6;loc_4;;;0.1;798.7433663379722;RSI_2
alex;21-12;2;7;16;srt;gram;6;3;loc_6;loc_4;;;0.1;10666.377120926096;RT_2
alex;22-12;3;5;75;pdp;exclu;6;3;loc_6;;loc_4;loc_3;0.1;39.602479087281026;RSI_1
alex;22-12;3;5;75;pdp;exclu;6;3;loc_6;;loc_4;loc_3;0.1;4533.387793186453;RT_1
alex;22-12;3;5;75;pdp;exclu;6;3;loc_6;;loc_4;loc_3;0.1;591.3551953255959;RSI_2
alex;22-12;3;5;75;pdp;exclu;6;3;loc_6;;loc_4;loc_3;0.1;3343.841770249377;RT_2
alex;16-12;3;1;14;pdp;gram;5;3;loc_4;loc_2;;;1.0;5983.666946690206;RSI_1
alex;16-12;3;1;14;pdp;gram;5;3;loc_4;loc_2;;;1.0;3942.070907789917;RT_1
alex;16-12;3;1;14;pdp;gram;5;3;loc_4;loc_2;;;1.0;6902.306956275656;RSI_2
alex;16-12;3;1;14;pdp;gram;5;3;loc_4;loc_2;;;1.0;4637.439379243089;RT_2
alex;22-12;3;5;61;pdp;exclu;6;3;loc_6;;loc_4;loc_1;0.1;387.058069516563;RSI_1
alex;22-12;3;5;61;pdp;exclu;6;3;loc_6;;loc_4;loc_1;0.1;9999.784834758779;RT_1
alex;22-12;3;5;61;pdp;exclu;6;3;loc_6;;loc_4;loc_1;0.1;412.99225979018127;RSI_2
alex;22-12;3;5;61;pdp;exclu;6;3;loc_6;;loc_4;loc_1;0.1;12583.808032703822;RT_2
alex;11-12;3;1;49;pdp;gram;4;1;loc_4;loc_3;;;1.0;6764.794252971934;RSI_1
alex;11-12;3;1;49;pdp;gram;4;1;loc_4;loc_3;;;1.0;2399.7818419297;RT_1
alex;11-12;3;1;49;pdp;gram;4;1;loc_4;loc_3;;;1.0;10514.669008860217;RSI_2
alex;11-12;3;1;49;pdp;gram;4;1;loc_4;loc_3;;;1.0;427.9330299134263;RT_2
alex;27-01;3;5;80;pdp;inclu;5;2;loc_3;;loc_6;loc_5;1.0;675.0649928644413;RSI_1
alex;27-01;3;5;80;pdp;inclu;5;2;loc_3;;loc_6;loc_5;1.0;5109.2276750251385;RT_1
alex;27-01;3;5;80;pdp;inclu;5;2;loc_3;;loc_6;loc_5;1.0;4523.668254278819;RSI_2
alex;27-01;3;5;80;pdp;inclu;5;2;loc_3;;loc_6;loc_5;1.0;307.93327895522816;RT_2
alex;16-12;3;1;13;pdp;gram;5;3;loc_4;loc_2;;;1.0;3172.1905404122713;RSI_1
alex;16-12;3;1;13;pdp;gram;5;3;loc_4;loc_2;;;1.0;6180.241515834394;RT_1
alex;16-12;3;1;13;pdp;gram;5;3;loc_4;loc_2;;;1.0;7470.429980314933;RSI_2
alex;16-12;3;1;13;pdp;gram;5;3;loc_4;loc_2;;;1.0;4757.343162054432;RT_2
alex;19-01;2;9;51;srt;gram;4;3;loc_1;loc_2;;;1.0;5941.584669726948;RSI_1
alex;19-01;2;9;51;srt;gram;4;3;loc_1;loc_2;;;1.0;8349.271466750257;RT_1
alex;19-01;2;9;51;srt;gram;4;3;loc_1;loc_2;;;1.0;5293.607846595645;RSI_2
alex;19-01;2;9;51;srt;gram;4;3;loc_1;loc_2;;;1.0;900.0132191450209;RT_2
alex;18-01;1;5;75;srt;gram;4;3;loc_1;loc_2;;;1.0;1448.4931124369414;RSI_1
alex;18-01;1;5;75;srt;gram;4;3;loc_1;loc_2;;;1.0;5264.830683097321;RT_1
alex;18-01;1;5;75;srt;gram;4;3;loc_1;loc_2;;;1.0;11458.954187943858;RSI_2
alex;18-01;1;5;75;srt;gram;4;3;loc_1;loc_2;;;1.0;6948.009819196764;RT_2
alex;02-12;3;1;54;pdp;gram;3;1;loc_4;loc_1;;;0.1;221.89419004746216;RSI_1
alex;02-12;3;1;54;pdp;gram;3;1;loc_4;loc_1;;;0.1;2536.075791875513;RT_1
alex;02-12;3;1;54;pdp;gram;3;1;loc_4;loc_1;;;0.1;349.51873256156455;RSI_2
alex;02-12;3;1;54;pdp;gram;3;1;loc_4;loc_1;;;0.1;2873.0710713865933;RT_2
alex;21-12;2;9;60;srt;gram;6;3;loc_6;loc_4;;;0.1;70.3501628526664;RSI_1
alex;21-12;2;9;60;srt;gram;6;3;loc_6;loc_4;;;0.1;6630.587701106217;RT_1
alex;21-12;2;9;60;srt;gram;6;3;loc_6;loc_4;;;0.1;393.99030974117164;RSI_2
alex;21-12;2;9;60;srt;gram;6;3;loc_6;loc_4;;;0.1;5055.955866714685;RT_2
alex;19-01;2;8;31;srt;viol;4;1;loc_4;loc_2;;;1.0;6224.160233433474;RSI_1
alex;19-01;2;8;31;srt;viol;4;1;loc_4;loc_2;;;1.0;2986.668549158708;RT_1
alex;19-01;2;8;31;srt;viol;4;1;loc_4;loc_2;;;1.0;6584.375070240709;RSI_2
alex;19-01;2;8;31;srt;viol;4;1;loc_4;loc_2;;;1.0;173.68017122809616;RT_2
alex;14-12;2;9;58;srt;gram;5;2;loc_3;loc_6;;;1.0;404.3591147223148;RSI_1
alex;14-12;2;9;58;srt;gram;5;2;loc_3;loc_6;;;1.0;10495.988117041963;RT_1
alex;14-12;2;9;58;srt;gram;5;2;loc_3;loc_6;;;1.0;13441.813362283223;RSI_2
alex;14-12;2;9;58;srt;gram;5;2;loc_3;loc_6;;;1.0;4627.286044179419;RT_2
alex;19-01;2;6;7;srt;gram;4;2;loc_5;loc_6;;;1.0;6050.193360235468;RSI_1
alex;19-01;2;6;7;srt;gram;4;2;loc_5;loc_6;;;1.0;2906.498160003454;RT_1
alex;19-01;2;6;7;srt;gram;4;2;loc_5;loc_6;;;1.0;6755.483025050403;RSI_2
alex;19-01;2;6;7;srt;gram;4;2;loc_5;loc_6;;;1.0;2050.1986594255313;RT_2
alex;14-12;2;8;33;srt;viol;5;2;loc_3;loc_5;;;1.0;3201.834030061446;RSI_1
alex;14-12;2;8;33;srt;viol;5;2;loc_3;loc_5;;;1.0;1230.9685516074735;RT_1
alex;14-12;2;8;33;srt;viol;5;2;loc_3;loc_5;;;1.0;1414.8962163163721;RSI_2
alex;14-12;2;8;33;srt;viol;5;2;loc_3;loc_5;;;1.0;3504.9493566368405;RT_2
alex;16-12;3;5;27;pdp;exclu;5;2;loc_3;;loc_6;loc_2;1.0;1805.4223343171313;RSI_1
alex;16-12;3;5;27;pdp;exclu;5;2;loc_3;;loc_6;loc_2;1.0;5479.17664868394;RT_1
alex;16-12;3;5;27;pdp;exclu;5;2;loc_3;;loc_6;loc_2;1.0;13996.059050063759;RSI_2
alex;16-12;3;5;27;pdp;exclu;5;2;loc_3;;loc_6;loc_2;1.0;8541.598716609282;RT_2
alex;19-01;2;7;28;srt;gram;4;1;loc_4;loc_3;;;1.0;6196.42675180961;RSI_1
alex;19-01;2;7;28;srt;gram;4;1;loc_4;loc_3;;;1.0;3541.8027756536385;RT_1
alex;19-01;2;7;28;srt;gram;4;1;loc_4;loc_3;;;1.0;7686.192190125351;RSI_2
alex;19-01;2;7;28;srt;gram;4;1;loc_4;loc_3;;;1.0;4742.471873584235;RT_2
alex;12-01;3;5;28;pdp;inclu;3;1;loc_4;;loc_1;loc_5;0.1;;RSI_1
alex;12-01;3;5;28;pdp;inclu;3;1;loc_4;;loc_1;loc_5;0.1;;RT_1
alex;12-01;3;5;28;pdp;inclu;3;1;loc_4;;loc_1;loc_5;0.1;1738.7970711359428;RSI_2
alex;12-01;3;5;28;pdp;inclu;3;1;loc_4;;loc_1;loc_5;0.1;8463.970004893927;RT_2
alex;31-01;1;3;34;srt;gram;6;1;loc_2;loc_1;;;0.1;;RSI_1
alex;31-01;1;3;34;srt;gram;6;1;loc_2;loc_1;;;0.1;5905.613862336161;RT_1
alex;31-01;1;3;34;srt;gram;6;1;loc_2;loc_1;;;0.1;1193.336952540209;RSI_2
alex;31-01;1;3;34;srt;gram;6;1;loc_2;loc_1;;;0.1;9593.176682446581;RT_2
alex;24-01;1;4;51;srt;gram;5;2;loc_3;loc_6;;;1.0;3122.2750253221416;RSI_1
alex;24-01;1;4;51;srt;gram;5;2;loc_3;loc_6;;;1.0;3720.8388433724444;RT_1
alex;24-01;1;4;51;srt;gram;5;2;loc_3;loc_6;;;1.0;8894.089691903991;RSI_2
alex;24-01;1;4;51;srt;gram;5;2;loc_3;loc_6;;;1.0;1396.2536245199997;RT_2
alex;11-12;3;5;20;pdp;exclu;4;3;loc_1;;loc_2;loc_3;1.0;;RSI_1
alex;11-12;3;5;20;pdp;exclu;4;3;loc_1;;loc_2;loc_3;1.0;6731.57074891896;RT_1
alex;11-12;3;5;20;pdp;exclu;4;3;loc_1;;loc_2;loc_3;1.0;14179.778423550404;RSI_2
alex;11-12;3;5;20;pdp;exclu;4;3;loc_1;;loc_2;loc_3;1.0;8934.009299245681;RT_2
alex;21-01;3;1;13;pdp;gram;4;2;loc_5;loc_6;;;1.0;7582.829634953975;RSI_1
alex;21-01;3;1;13;pdp;gram;4;2;loc_5;loc_6;;;1.0;3141.5007971838086;RT_1
alex;21-01;3;1;13;pdp;gram;4;2;loc_5;loc_6;;;1.0;4647.569878184148;RSI_2
alex;21-01;3;1;13;pdp;gram;4;2;loc_5;loc_6;;;1.0;3464.108231506259;RT_2
alex;13-01;3;5;25;pdp;inclu;3;2;loc_6;;loc_3;loc_5;0.1;;RSI_1
alex;13-01;3;5;25;pdp;inclu;3;2;loc_6;;loc_3;loc_5;0.1;2573.4670644911253;RT_1
alex;13-01;3;5;25;pdp;inclu;3;2;loc_6;;loc_3;loc_5;0.1;66.83235928434603;RSI_2
alex;13-01;3;5;25;pdp;inclu;3;2;loc_6;;loc_3;loc_5;0.1;2926.255494386726;RT_2
alex;02-12;3;1;4;pdp;gram;3;1;loc_4;loc_1;;;0.1;490.11776089850315;RSI_1
alex;02-12;3;1;4;pdp;gram;3;1;loc_4;loc_1;;;0.1;6161.280882783281;RT_1
alex;02-12;3;1;4;pdp;gram;3;1;loc_4;loc_1;;;0.1;128.2592094339083;RSI_2
alex;02-12;3;1;4;pdp;gram;3;1;loc_4;loc_1;;;0.1;4746.981332921708;RT_2
alex;14-12;2;10;66;srt;gram;5;2;loc_3;loc_6;;;1.0;4433.2943287482985;RSI_1
alex;14-12;2;10;66;srt;gram;5;2;loc_3;loc_6;;;1.0;4880.164311782001;RT_1
alex;14-12;2;10;66;srt;gram;5;2;loc_3;loc_6;;;1.0;8278.609305927239;RSI_2
alex;14-12;2;10;66;srt;gram;5;2;loc_3;loc_6;;;1.0;2053.3407202586454;RT_2
alex;08-12;2;8;45;srt;viol;4;1;loc_4;loc_2;;;1.0;;RSI_1
alex;08-12;2;8;45;srt;viol;4;1;loc_4;loc_2;;;1.0;3845.765433635936;RT_1
alex;08-12;2;8;45;srt;viol;4;1;loc_4;loc_2;;;1.0;4481.804328848901;RSI_2
alex;08-12;2;8;45;srt;viol;4;1;loc_4;loc_2;;;1.0;4969.124940811305;RT_2
alex;24-01;1;2;25;srt;gram;5;3;loc_4;loc_2;;;1.0;929.3801353907055;RSI_1
alex;24-01;1;2;25;srt;gram;5;3;loc_4;loc_2;;;1.0;3585.7172297389184;RT_1
alex;24-01;1;2;25;srt;gram;5;3;loc_4;loc_2;;;1.0;10768.134894608678;RSI_2
alex;24-01;1;2;25;srt;gram;5;3;loc_4;loc_2;;;1.0;5544.257814650834;RT_2
alex;14-12;2;8;37;srt;viol;5;2;loc_3;loc_5;;;1.0;3338.353130616586;RSI_1
alex;14-12;2;8;37;srt;viol;5;2;loc_3;loc_5;;;1.0;1842.5261653518985;RT_1
